BoxGUID;ArticleGUID;Position;Description;GTIN;Quantity;Unit;ExpiryDate
765B2355-5530-4856-9F10-E0BF4AE71BE9;F0156D9A-A836-4475-5926-A5CF1001CE81;20;EPa, Cold regions;;1;package;2026-05-01 00:00:00
765B2355-5530-4856-9F10-E0BF4AE71BE9;C44BFDAA-AA26-411F-5B87-B676646AC6EA;3;Sleeping bag, Devil 200, Easy Camp;;1;pcs;
765B2355-5530-4856-9F10-E0BF4AE71BE9;B9F98F1F-2CAA-4570-8177-78596CC8B781;4;Camp bed mattress, ;;;;
765B2355-5530-4856-9F10-E0BF4AE71BE9;3D888CD2-EDA5-4E62-599E-9008B9A58F94;5;Hand washing-paste, Active Pearls, Ivraxo;;1;pcs;
765B2355-5530-4856-9F10-E0BF4AE71BE9;3A7057AC-36F6-47E7-7F3B-10B96964772C;6;Work gloves;;1;pair;
765B2355-5530-4856-9F10-E0BF4AE71BE9;805C45EE-1D2D-45E8-5E0C-8B066A20E88B;7;Headlight, Sigma;;1;pcs;
765B2355-5530-4856-9F10-E0BF4AE71BE9;EBD63CF5-BDD2-49C4-52DA-EB099AD5CD06;8;Cuttlery;;1;set;
765B2355-5530-4856-9F10-E0BF4AE71BE9;01428E18-4172-4FFE-762C-40D4EF6E786D;9;Battery, AAA, rechargable, Ni-Mh;;4;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;428C2A13-6F29-4137-554E-DEBBD9BF316C;1;Aluminium box, 80x60x63 cm;;1;box;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;E465AE38-60DB-4884-597C-5538EB2CE66D;2;Generator, Honda EU22i;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;F7CA8259-3F4B-4087-5374-F664DB42C2C1;3;Tension belt, 25mm, 250 daN;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;1C785A5E-6264-4A3C-528A-529F48055785;4;User manual, Honda EU22i;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;06DDBA3C-A2E7-4A83-9365-0C698A482967;5;Tools / Spare Parts;;1;set;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;932B0A6B-C06F-4D0F-95EB-22011A78AFF5;5.1;Box, plastic, grey, 30x20x18,5cm, Auer;;1;box;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;03801A52-16C5-4D7E-58B4-978C96D8908C;5.2;Honda Cleaning Kit, Carburator;;1;kit;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;FDE0A337-99F0-4450-7E09-6DE56CAA81B4;5.3;Airfilter, pre;;3;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;28DB430E-656E-49C0-91D4-F923FB277A89;5.4;Airfilter, main;;3;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;288A5157-B9E2-435E-94C2-2AA68D2CD237;5.5;Spark plug, U16FSR-UB;;2;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;A2A71AE5-CAE5-4F88-9C99-84D3E52E17F2;5.6;Filter, fuel;;2;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;E376411F-982F-4A2F-90FB-EA234AE5D401;5.7;Spark plug wrench;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;967C06AF-4C62-4A87-7FE5-D08DC29F0063;5.8;Handle for spark plug wrench;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;A5B1448F-2154-49E5-928A-D33929524638;5.9;Generator connecting cord set;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;6EABCE60-1A3A-4866-87C1-F136994D385B;6;External refulling set;;1;set;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;B80972F4-E940-4F5D-81B1-A14E6D6D753A;6.1;Box, plastic, grey, 30x20x18,5cm, Auer;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;F205F83D-CFB9-4B98-8841-70B88A5230D9;6.2;Connection hose for 20l jerry can;;1;pcs;
79BD2A8F-E8AD-48EE-8CBE-EB485C5A7B59;B06B905C-24A9-41DA-93AC-0190B8007E00;7;Fuel canister, 20l, metal, Valpro, red for Petrol;;1;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;E0024ACC-818D-4157-9749-85B82D15B74E;1;Wood box, 193x93x90cm;;1;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;F3540279-C2C5-41E8-88F0-4F89989B2A35;2;Lashing trough (x4) + scantlings (x1 Set);;1;set;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;DCD7ABEF-55FF-42CF-86B3-CE9C205B6363;3;Heater Canon, ITA 35 R 120x60x80cm;;1;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;9635FA3B-C2D0-4FA3-8C16-B2BEFD0EE38E;4;Air hose, 35cm x 6m;;1;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;F8F0EE55-ED4E-4662-8A62-D9E35CB7158B;5;Tension belt;;4;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;38EEE39D-1548-4025-5B98-4531D3C01FF3;6;User guide;;1;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;FEC2F466-9ADD-4369-7161-F565A945AFC3;7;Air hose, 20cm x 6m;;2;pcs;
7ADCA4D2-7C04-4C9A-92AE-01731D4BAF84;027A45EC-C870-42E0-5693-3778BBC05E7B;8;Air distributer;;1;pcs;
7AFD6CE9-5295-43D5-8DDC-7FD301B7AD99;1311A614-DDD8-40D1-8BFD-4619465E79A3;1;Wood box, 260x45x30cm;;1;pcs;
7AFD6CE9-5295-43D5-8DDC-7FD301B7AD99;C7997D5A-A48E-4107-59C3-CBC9B21323E0;2;SG 500, tent frame, pharmacy ;;1;set;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;60BDE061-D75F-41F0-525B-283D7D00FB8E;1;Field Toilet SanModul T080 No.2;;1;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;1C486759-EED9-40FA-723B-10EEFDEA381D;2;Field Toilet accessory kit;;;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;AE518739-D99B-420B-98F8-5B51240C9120;2.1;Mains cable 3m, orange, IP64 plugs;;1;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;95E0663A-AC2D-4A70-9AED-F23DEF06A9EB;2.2;Cascading cable 3m, blue, IP68 connectors;;1;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;3C0299E7-947A-4EDC-915E-E45D8FDDBDE1;2.5;spray can;;1;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;D3923679-8F69-4BE2-7A47-5AFEAD17EBEE;2.6;coconut fibre block;;12;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;3A2F0819-AD55-45BE-95D4-A0F3ECEE4870;2.7;Exhaust hose, 1,5m, DN40;;1;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;3445CDA1-C2F0-4FA4-87F8-8AB0A1B13D86;2.8;AC/DC adaptor 230V to 12V/2A/=;;1;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;4267C539-5804-40F4-5ABC-9BBAA0274634;2.9;Compostable paper bags 60l;;10;;
7C601A2E-CC1D-4066-7000-4B9D9AEFF487;41239733-8266-4EFC-543E-3A2E2CAD099C;3;Ratchet strap 2,5cm x 4m, 250daN, orange;;1;;
7E419240-7BE6-4E64-972F-AD778338A206;6DBE896A-FA33-405A-5FBA-91197E351AAD;1;Handwshing Unit 4;;1;pcs;
7E61E619-7E33-42F1-8919-470BD991DF85;B6B8D3C7-07C5-4E00-878A-7D72E256AD8F;1;Wood box, 70x30x80cm;;1;pcs;
7E61E619-7E33-42F1-8919-470BD991DF85;7E08B2FD-7231-4B2D-5FD1-6D866E8D425F;2;Working light,, Powerdisk, Sonlux, 400W, IP65;;1;pcs;
7E61E619-7E33-42F1-8919-470BD991DF85;56916F90-548C-49F9-71C0-4274A6BD9C75;2.1;Ceiling mount adapter;;1;pc;
7E61E619-7E33-42F1-8919-470BD991DF85;4E57FFCD-6D05-4C05-7E35-39C02416A436;2.2;Connector for Sonlux tripod stand;;1;pc;
7FD99CBA-8FEE-455B-733E-E60A47F82608;99FFE78E-7104-4D65-8545-4E42AB92DE31;1;Wood box, 120x80x50cm;;1;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;6773DFFC-4338-496F-5A5D-DA4391184A72;2;SG 500, pharmacy;;1;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;F1458692-C83B-4035-93F0-135683521B85;3;Pack bag, olive;;1;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;E013DE8C-293E-4CA4-8650-E6D61A2976F4;4;Guy rope, 4m x 8mm;;12;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;930BCF6A-3E58-4178-94F4-27B487829571;5;Peg, circular, 30x2cm;;24;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;2C337279-0AB9-447C-7D05-74656035123D;6;Peg, angular, 30cm;;23;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;78F63632-B9D6-4F64-8DF1-5C511A865172;7;Pack bag, grey;;1;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;DDC89E6B-CA72-4FDA-509E-46D9509205EE;8;Frame connector, 4 side;;12;pcs;
7FD99CBA-8FEE-455B-733E-E60A47F82608;36FDFAC0-CEDA-49C9-5E95-5F848C3DBE29;9;Frame connector, 3 side;;6;pcs;
810CA33B-29F6-43E2-70AC-BD1AC601C381;E852B7B6-90E9-44C9-860A-831EFFB6910C;1;Latrine kit 2/3, ;;;;
810CA33B-29F6-43E2-70AC-BD1AC601C381;BBBF1BFF-BE0E-431E-8117-0B76E67DF68E;1.1;Latrine pack 1, raised;;3;pcs;
810CA33B-29F6-43E2-70AC-BD1AC601C381;B52D1580-1F0C-45C1-9061-B930A0EED635;1.2;Latrine pack 2, raised;;3;pcs;
810CA33B-29F6-43E2-70AC-BD1AC601C381;3B8648E1-F2D1-4BF6-510B-049DD4AF6AA1;1.3;Squatting plate;;3;pcs;
835FA58F-A585-48C8-8C6C-FDA4739909FE;3E0CFD85-7C36-4E90-7D4F-842F29659431;1;Aluminium box, 79x59x63cm;;1;pcs;
835FA58F-A585-48C8-8C6C-FDA4739909FE;2CE97C29-E503-4F11-83CC-56E5F0434C76;2;Media Canister Aspen;;6;pcs;
835FA58F-A585-48C8-8C6C-FDA4739909FE;2DDEC431-844A-4E46-5073-5CAB1F109C83;3;Aspen Filter Cartridge 1 micron;;2;pcs;
835FA58F-A585-48C8-8C6C-FDA4739909FE;363CEA9C-37D1-4139-846A-DBAA7215718C;4;Aspen Filter Cartridge 5 micron;;2;pcs;
835FA58F-A585-48C8-8C6C-FDA4739909FE;F44DAF95-D83E-4635-71FB-FA4F4135633A;5;Water bladder repair set;;1;pcs;
86052491-70C1-48BA-9904-AF969E5EFF25;9B780783-9AB2-4DC2-8B4B-44D4EDEF4FFD;1;Apron, PVC, 300my, washable;;100;pcs;
86052491-70C1-48BA-9904-AF969E5EFF25;EAAE83EE-209C-45AD-9997-F2A8A5CFC05F;2;Single gloves, latex, powder free, size L, 100pc;;37;package;2023-07-31 00:00:00
86052491-70C1-48BA-9904-AF969E5EFF25;BFEA1434-15B7-4546-9479-453641345B61;3;Single gloves, latex, powder free, size M, 100pc;;34;package;2023-07-31 00:00:00
86052491-70C1-48BA-9904-AF969E5EFF25;BA9EDD44-197D-46A0-9A87-61DA9C03CA53;4;Single gloves, latex, powder free, size S, 100pc;;34;package;2022-03-31 00:00:00
86052491-70C1-48BA-9904-AF969E5EFF25;FC3CA458-093E-4E61-507B-2A4B4466B94A;5;Isolation gown, white, size L;;41;pcs;
86052491-70C1-48BA-9904-AF969E5EFF25;2E566C17-A2BE-444B-846C-FB0B1901F126;6;Isolation gown, white, size S/M, Dupont, ProShield Cat. III;;17;pcs;
86052491-70C1-48BA-9904-AF969E5EFF25;56A35EED-32AB-4231-83FF-1FEC8C80B724;7;Isolation gown, white, size M, blue, ProShield Cat. III;;11;pcs;
86052491-70C1-48BA-9904-AF969E5EFF25;28D7BFE0-1927-4DAD-7703-6CDF966C9EB2;8;Camp bed;;4;pcs;
86052491-70C1-48BA-9904-AF969E5EFF25;9E8CD17B-FA68-4F71-5A0E-CD068E53EBC8;9;Isolation gown, Bauhaus, Gr L;;2;pcs;
8605FFDA-A4F9-4E20-96A3-592EBBCDB4EC;A483FD89-DA61-4C37-9EFF-C62FC93C5378;1;Wood box, 260x30x30cm;;1;pcs;
8605FFDA-A4F9-4E20-96A3-592EBBCDB4EC;961DE7EF-A100-406F-9B98-0ED3EBB70CB0;2;SG 300, tent frame, connection tent;;1;set;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;927BC06E-2688-414F-81CA-702A0D324D34;1;Pallet with 5 wood frames and lid, 120x80x113cm;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;545B2EA1-4E35-4CC5-89BF-8C369BEEA347;2;Waste burner, SmartAsh Elastec;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;E3FE8459-305D-4C74-851F-7F36A8140193;2.1;"Reversable ratchet, 1/4"", Gedore, 130mm";;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;48B5D0D1-312F-4FC3-578F-79C6D1FFA073;2.10;Flex hose, stainless steel, 110cm, diam 5cm;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;F287E739-DB1C-4FE3-525E-BC91B2B83EEA;2.11;Safety chain, 180cm;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;86C8726E-A17B-43BC-9D61-6701402681BA;2.2;"ring / open-end wrench, 7/16"", Gedore, 150mm";;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;0499AFC9-604D-49FF-970B-ABA627A8E411;2.3;"ring / open-end wrench, 3/8"", Gedore, 150mm";;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;82F19D49-5DA7-4AB8-819E-B9D3ACA733C4;2.4;"Socket, 7/16"", Gedore, 1/4""";;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;3CC28701-DF34-4E9F-97D0-2CCBAB5FDDEF;2.5;"Socket, 3/8"", Gedore, 1/4""";;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;2E949444-502F-41E4-900C-A82BA8B9C7BC;2.6;Pipe, steel, 152x1cm, 2-part;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;0A5B2F27-838A-4DAD-5A45-D967BF0BEFDE;2.7;Manual;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;D97DFC72-CD33-402A-95BA-190B67C43D44;2.8;Lock cord, orange;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;07BEC47D-C0B9-4B40-56A8-9E6CB7828C51;2.9;Replacement air filter;;2;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;666C7D8E-084F-4E90-725F-29FB85E863C3;3;Heat-protective gloves, size 10, Kontex, Type: Aramid roh;;1;pcs;
8ABA6087-5D5A-43DC-93ED-1280D99F97C9;1344A738-1AB8-40F1-58EE-3C5306559F69;4;"Heat-protective apron, Jutec, Type: HSS1008KA-1; Cat III";;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;3C089DD7-03AD-4029-52EE-34BF5FE0EE34;1;Aluminium box, 80x60x63 cm;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;5F2C9B83-7EC7-4BCF-51E9-6FE38AE42A94;2;Generator, Honda EU22i;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;31FA6A80-04D1-49F0-7633-233777227919;3;Tension belt, 25mm, 250 daN;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;A2B25911-1DF1-4DBA-55B0-0D67D44DBEAD;4;User manual, Honda EU22i;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;C58A0A65-25F9-4D64-59C8-6AB5BBFF02F1;5;Tools / Spare Parts;;1;set;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;80201AD7-A7E3-4F46-5A59-764D25300507;5.1;Box, plastic, grey, 30x20x18,5cm, Auer;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;192B2C7B-3946-4F66-53A0-F75B9E0105AF;5.2;Honda Cleaning Kit, Carburator;;1;kit;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;3E8FE771-B8D1-459F-7706-FB3AA521E0D7;5.3;Airfilter, pre;;3;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;A63BC911-2FCA-47C7-55E7-5E9D50981590;5.4;Airfilter, main;;3;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;CAA1FA19-93E1-4E6C-8BCC-9F51E3E0E337;5.5;Spark plug, U16FSR-UB;;2;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;EEE28DB8-07EA-4923-9D3E-FC681B98C8AE;5.6;Filter, fuel;;2;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;2010BF2A-92DB-4265-974A-78F6F52D079C;5.7;Spark plug wrench;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;95296AB7-7073-43F8-5F83-D0CAEB43B8B4;5.8;Handle for spark plug wrench;;1;pcs;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;B1FC9BD1-87B8-40CF-9813-6102D61FF886;6;External refulling set;;1;set;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;0B1C0D3E-9F84-4399-5099-783172BD8DD0;6.1;Box, plastic, grey, 30x20x18,5cm, Auer;;1;box;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;FC8EE922-E66B-4C59-8B38-E99596EE5C5C;6.2;Connection hose for 20l jerry can;;1;set;
8FCBB8F1-2B94-431A-70C3-5AAE26C34646;8F2F17FF-61C3-4FEB-7EFD-E36FA592EEBE;7;Jerry can, 20l, metal, red for Petrol;;1;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;446B0B82-084E-4212-7B19-8DFC0A822389;1;Aluminium box,;;;;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;C948A6AF-7321-4527-73C3-CE85CA6C0F4F;2;Washing machine, 7,5 kg;;1;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;C3FE0947-AF06-4BE5-7E72-3B6A02A44075;3;Clothes line;;1;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;9E73B619-2619-4B2B-7AE1-B04EFCB5E66A;4;Soap bar;;50;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;0187A7E7-FF76-4E76-9FA8-EAA8C10099F8;5;Detergent, clothes, Domal;;4;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;F57D7826-0C87-499F-513C-F83AB2DB4A55;6;Scrubber;;4;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;923E7CBB-5E0D-4F62-772B-864DB42EB860;7;Bucket, white, with lid;;10;pcs;
90425F39-7538-4DB4-8E8D-0F86752F3DE0;A37EA10B-5CA7-42E8-8C9D-63F410EABBC9;8;Bottle, plastic, 2l, with lid;;5;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;04C6162C-8083-4232-5087-5E74278C7388;1;Aluminium box, 79x39x38cm;;1;box;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;524F9F5A-C3A7-45A1-7BD8-0E7DBFD8F5EA;10;Drinking bottle, plastic, Flip Top;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;2C3B7310-599D-4002-8972-38D495DBCA62;11;Battery, AAA, rechargable, Ni-Mh;;4;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;B43BC193-1CDD-4204-53A3-CF7341A4C820;12;Toilet paper;;1;roll;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;C96C5BD8-2AFB-4265-7ED2-461D5D59DF20;13;Safety cap, red;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;93F453CC-F02D-465B-9B93-3FEF220DC120;14;Mosquito dome, green, MilTec;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;3DC49993-1836-4D9E-9333-52F6E57CB09F;15;Whistle;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;E1D800D3-20BD-4A92-89F7-4DB80FD3BB18;16;Cloth hanger;;2;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;FDE1CDF7-9A14-4635-5D13-554473707401;18;Cargo pants, size M;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;40E2F29C-91D9-40BD-5260-880ADE68EE40;19;Elastic band, for pants;;1;pair;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;87B76FFB-6217-472F-562B-61C490CC3858;2;First aid kit;;1;set;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;00A821C5-ECD1-40E7-7305-B2925DB07B9D;2.1;Anti mosquito milk, Jaico;;2;pcs;2026-05-01 00:00:00
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;18593AD3-119E-4A19-5543-45C50AB6BFBE;2.2;Plaster set, activ-set, Aluderm, 10pc;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;A85588ED-E0BB-4063-9314-837105CB9B19;2.3;Compress, 10x10cm, DermaCare;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;363704AB-4750-4212-8C92-452922764BCE;2.4;Compress, 10x10cm, DermaCare;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;382F40AD-72C1-47DE-9944-6BDF87868218;2.5;Thermometer, digital, Westmed Praxis;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;DBF37E51-1870-42DA-88AC-FB6E34AD36D4;2.6;Face mask, 3-ply;;2;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;2B5926C0-FBB9-4CA2-7D78-645F97B70DDB;2.7;Rehydration salt, O.R.S, Care Plus, 10pc;;1;pcs;2024-03-01 00:00:00
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;093388E3-31E0-40BD-7F53-3DD4FFFC7345;2.8;Water purification tablets, blister, Micropur Forte MF 1T;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;B4723D75-66E7-4577-5A94-91F0D26639AD;2.9;Compression bandage, elastic, Urgoband, 6cm x 5m;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;82E00598-DE83-41CA-5302-B1AEB1AD74B1;20;EPa, Cold regions;;1;package;2026-05-01 00:00:00
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;582001F2-9AAB-4E92-7AE4-C6EF5BC9328C;3;Sleeping bag, lite pak 800, High Peak;001690232876;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;DED54855-C667-4BF8-8493-75F3ADC8A6F5;4;Camp bed mattress, Outwell, 5cm;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;6B0B1883-F001-4862-527C-C0FAA7A32B99;5;Hand washing-paste, Active Pearls, Ivraxo;;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;3732336D-49E9-4D5D-9FAD-2CA0111BEAFC;6;Work gloves, size 8, Asatex;;1;pair;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;F2818312-66E6-44EE-8B62-BA680F2FA61B;7;Headlight, IPX 4, Black Diamond - Astro 175;793661402374;1;pcs;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;AF142604-5F4D-42A0-8091-C5864830B678;8;Cuttlery;;1;set;
92335D6E-5FDC-4864-9EF2-28E2CA27FA0E;40697A9A-82CF-410F-9061-F94172AC5865;9;Mug, metal, 0,3l, Fritz Berger;;1;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;14210A73-A91E-4A4A-8087-0D96D08B6FA9;1;Wood box, 120x80x40cm;;1;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;08E08C20-4136-4BDB-8362-C284C9098635;2;SG 500, outer tent, consultation B;;1;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;95A95619-8F9E-4548-77BC-F876CE590020;3;Pack bag, olive;;1;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;B9C858DB-0EC4-4EEA-5D33-E998521FBD76;4;Guy rope, 4m x 8mm;;12;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;929F6A45-CFC4-4C4B-758F-E5AA96D2A3F0;5;Peg, circular, 30x2cm;;24;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;19124AC7-2040-4B46-58DC-F928A977BD1F;6;Peg, angular;;23;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;2989481D-128B-42D2-5B5F-BB9201FD4182;7;Pack bag, grey;;1;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;4CCE205E-6471-45B4-56D7-5AE177A2D2B5;8;Frame connector, 4 side;;12;pcs;
924157B9-C51D-4889-8B3F-88320D06A2CA;4459882B-817B-4A45-7878-46E58762D266;9;Frame connector, 3 side;;6;pcs;
935B1318-BC31-4DD7-51F8-5EEF698FA3DC;8F187B7E-CBE0-440F-7320-C83004CF4CAF;1;Wood box, 260x30x30cm;;1;pcs;
935B1318-BC31-4DD7-51F8-5EEF698FA3DC;2F5CF781-EC7F-4251-5EC9-9BB8FD022FDC;2;SG 200, tent frame, waiting area ;;1;set;
93E38B26-004D-45EC-56CE-70EF96E23A61;95CFF7B0-AF9D-42EB-5060-023C93AD310F;1;Wood box, 120x80x40cm;;1;pcs;
93E38B26-004D-45EC-56CE-70EF96E23A61;99421703-E4A7-4A20-5242-45D5B7DC2C4B;2;Consultation B, inner tent, ground sheet;;1;pcs;
93E38B26-004D-45EC-56CE-70EF96E23A61;75DC51DD-175B-4F23-8DB2-E9C1F9672126;3;SG 500, tent survace,;;1;pcs;
93E38B26-004D-45EC-56CE-70EF96E23A61;2CC5D535-9EC2-4917-96D1-4BCDE684DE4E;4;Pack bag, grey;;1;pcs;
93E38B26-004D-45EC-56CE-70EF96E23A61;3619B549-9231-494C-77FE-7F485A0193B0;5;Pack bag, olive;;1;pcs;
93E38B26-004D-45EC-56CE-70EF96E23A61;A9F2F36A-3A1F-44A5-8133-D28EB1CBD6F0;6;Peg, circular, hook end, 30cm, for SG 500 ;;33;pcs;
956ACFEA-B7D8-48E3-5C9A-283C76BB319B;2FD2B18B-5A66-4F06-820F-038333C629F9;1;Aluminium box, 120x79x52cm;;1;pcs;
956ACFEA-B7D8-48E3-5C9A-283C76BB319B;43DA5B74-32B6-4D42-8D15-7B228E37E62D;2;Dangerous goods box, cardboard, 40x40x40cm;;1;pcs;
956ACFEA-B7D8-48E3-5C9A-283C76BB319B;DF73F25A-2A3C-4143-5D3A-C585E2A86CFA;2.1;Tissues, desinfection, Bacillol, 100pc;4031678039814;14;pkg;2023-10-31 00:00:00
956ACFEA-B7D8-48E3-5C9A-283C76BB319B;3807066E-A66C-4B40-9C0F-BC0E1070D5C7;2.2;Tissues, desinfection, Bacillol, 100pc;;3;pkg;2023-03-31 00:00:00
956ACFEA-B7D8-48E3-5C9A-283C76BB319B;6131489E-87EE-40B1-77FD-369DCD303EE0;2.3;Tissues, desinfection, Bacillol, 100pc;;2;pkg;2025-12-31 00:00:00
